"Label","Has4Legs","CoatColor","HairLength","TailLength","EnjoysPlay","StairsOutWindow","HoursSpentNapping","RespondsToCommands","EasilyFrightened","Age", "Noise1", "Noise2", "Noise3", "Noise4", "Noise5"
dog,1,White,0,1,1,0,2,1,1,17,0.489469649503008,0.0567900610622019,0.622579983435571,0.932819673791528,0.652675138320774
cat,1,Grey,1,3,1,1,5,1,1,11,0.769085034960881,0.501222099177539,0.480038749054074,0.219502792228013,0.762213033391163
cat,1,White,1,10,1,1,3,0,1,4,0.000498100882396102,0.941526054870337,0.965384947834536,0.667190435575321,0.219900996424258
dog,1,Brown,0,1,1,1,2,0,0,20,0.127837139880285,0.804796042153612,0.883688230998814,0.784110737964511,0.301169286249205
dog,1,Spotted,0,4,1,1,2,1,1,7,0.41440899646841,0.618187870131806,0.824487834237516,0.340169574134052,0.1719652088359
cat,1,Black,1,7,1,0,5,1,0,6,0.740112621570006,0.485547036863863,0.948200513841584,0.941490198019892,0.447409451939166
dog,1,Grey,1,4,1,1,2,1,1,1,0.243646356509998,0.334712626412511,0.623569206334651,0.21846454963088,0.50543228071183
dog,1,Spotted,1,6,1,1,2,1,1,16,0.689048857428133,0.489555838750675,0.417773433262482,0.447181949857622,0.226625473471358
cat,1,Spotted,1,9,0,1,10,0,1,20,0.296882921131328,0.989527510711923,0.8365528723225,0.365883143851534,0.927968628006056
cat,1,Spotted,1,6,0,1,10,0,1,5,0.345873222220689,0.482003951445222,0.285974197788164,0.799727907637134,0.86527407518588
cat,1,Black,1,4,1,1,5,0,1,5,0.0103009729646146,0.917124414583668,0.932499503483996,0.241732422495261,0.0986605503130704
cat,1,Black,1,7,0,1,5,0,1,12,0.415425454964861,0.830394895514473,0.17113182367757,0.456630181986839,0.082236556801945
dog,1,Black,0,2,1,1,2,1,1,2,0.948788845445961,0.915966726839542,0.0952812114264816,0.320420156000182,0.304438336752355
dog,1,Brown,0,2,1,0,2,1,1,8,0.700088409939781,0.562023463193327,0.25722587085329,0.0593248284421861,0.934781710384414
cat,1,White,1,6,1,1,3,1,1,18,0.175574526656419,0.372710704337806,0.326783569063991,0.455347915645689,0.457528609083965
dog,1,Brown,0,3,1,1,2,1,0,12,0.842089479090646,0.725290774134919,0.800672160461545,0.402385358465835,0.745613742619753
dog,1,Spotted,1,1,1,0,2,1,1,2,0.266609859419987,0.376042494317517,0.961158825783059,0.583601127378643,0.836928050965071
dog,1,Spotted,0,2,1,1,2,1,1,5,0.112604363122955,0.459276382112876,0.0716416400391608,0.18338926625438,0.96029006736353
dog,1,White,1,2,1,1,2,1,1,17,0.568791759200394,0.022994962753728,0.465376201318577,0.444576116511598,0.125549671938643
cat,1,Black,1,6,1,0,5,0,1,19,0.10343243018724,0.488144809147343,0.719238993478939,0.634154692292213,0.221038934774697
dog,1,Spotted,0,5,1,1,5,1,0,10,0.00688482401892543,0.0425118547864258,0.383631668053567,0.495702723739669,0.984781061299145
dog,1,Brown,1,5,1,1,3,1,0,12,0.634461064822972,0.176585672888905,0.328763808589429,0.398997531738132,0.364409805973992
dog,1,Spotted,0,2,1,1,2,1,1,6,0.895040222676471,0.533613211940974,0.0390703768935055,0.742445934796706,0.827394583029673
cat,1,Grey,1,4,1,1,5,0,1,4,0.941453306237236,0.771758708870038,0.535141124855727,0.0543864930514246,0.600410451646894
dog,1,Spotted,1,1,1,1,2,0,1,15,0.854635634459555,0.689231811324134,0.789185008965433,0.20508449501358,0.239865680690855
dog,1,Brown,1,4,1,1,2,1,1,17,0.587632929440588,0.858488572295755,0.513180232141167,0.328825910342857,0.624639496672899
cat,1,Black,1,5,1,1,5,1,1,6,0.0301824265625328,0.131019219290465,0.337603011634201,0.763362136436626,0.585611369227991
dog,1,Grey,1,5,1,1,2,1,1,18,0.33534362539649,0.63651367276907,0.962402919773012,0.373338313074782,0.0179937058128417
dog,1,Spotted,0,3,1,1,2,1,1,18,0.198263986501843,0.860665122279897,0.199625515379012,0.801979536889121,0.410555000416934
cat,1,Black,1,5,1,1,5,0,1,17,0.363484586589038,0.867186042945832,0.884052643552423,0.640737083507702,0.376158373197541
dog,1,Grey,0,3,1,0,2,1,0,18,0.225878910627216,0.778375391149893,0.203954432858154,0.485556376865134,0.130180665990338
cat,1,Spotted,1,6,1,1,10,0,1,3,0.33162285014987,0.805029690964147,0.307565007824451,0.902531505795196,0.00380902807228267
dog,1,Brown,0,3,1,1,2,1,1,1,0.849332213168964,0.728104334324598,0.45994692039676,0.0624439660459757,0.209674586541951
dog,1,Grey,0,3,1,1,2,1,1,7,0.573850390734151,0.791344687342644,0.833887161221355,0.765015027485788,0.924467235803604
cat,1,White,1,5,1,1,5,0,0,20,0.48701923340559,0.0256722529884428,0.168126799864694,0.666391760809347,0.48419605824165
dog,1,Spotted,0,2,1,1,2,0,1,1,0.142576379468665,0.159926174907014,0.223605209961534,0.516108117066324,0.41814842983149
dog,1,Grey,0,3,1,1,2,1,1,1,0.687712505459785,0.434045730158687,0.833910264307633,0.0260662352666259,0.415251237340271
dog,1,Grey,1,6,1,1,3,1,1,20,0.115096728084609,0.120782739017159,0.345803851261735,0.99809477571398,0.421143962303177
dog,1,Brown,0,5,1,1,2,1,1,18,0.0626767568755895,0.67626282852143,0.459765248233452,0.594288545893505,0.371279072249308
cat,1,Grey,1,7,1,1,3,0,1,3,0.764376584207639,0.560703813098371,0.075932526262477,0.361651737941429,0.957684516906738
dog,1,Grey,1,1,1,1,2,1,0,5,0.855242322664708,0.844023903599009,0.206128826830536,0.779742709361017,0.807899434585124
cat,1,White,1,7,0,1,5,0,0,4,0.953921937383711,0.499594049295411,0.0349291549064219,0.103791573084891,0.47814509132877
cat,1,Grey,1,6,1,1,5,0,1,2,0.848689196631312,0.597457630326971,0.405371793080121,0.175246336497366,0.5156132907141
dog,1,Brown,0,3,1,1,2,1,0,3,0.126028147060424,0.783021243056282,0.355675427941605,0.704641825752333,0.0786386567633599
dog,1,Brown,0,4,1,1,2,1,1,1,0.31373037211597,0.357807349413633,0.151258036727086,0.0306614979635924,0.452585811493918
dog,1,White,1,3,1,1,2,1,1,14,0.00869043590500951,0.176456748507917,0.456012466689572,0.808542235055938,0.343119911849499
cat,1,Grey,1,6,1,1,5,0,1,1,0.332932571880519,0.0581777328625321,0.0172997820191085,0.740714773070067,0.254177059046924
dog,1,White,0,8,1,1,2,1,0,5,0.144375912845135,0.879176546586677,0.872497473843396,0.700297931209207,0.596517837140709
cat,1,Grey,1,8,0,1,5,0,0,2,0.547138473950326,0.257507325615734,0.027657596860081,0.0879982374608517,0.370115117402747
cat,1,Spotted,1,6,0,1,2,0,1,16,0.95996087603271,0.0526690983679146,0.399481233907863,0.792174382833764,0.687016434269026
dog,1,Brown,1,5,1,1,2,1,1,18,0.348521394887939,0.988015772309154,0.870591124985367,0.300430150935426,0.179756985045969
dog,1,Brown,0,3,1,1,3,1,1,3,0.367806600173935,0.117819748353213,0.686375223333016,0.0601332383230329,0.172421754570678
dog,1,Grey,0,2,1,1,2,1,1,17,0.867739347275347,0.267527049873024,0.599519486073405,0.193554980447516,0.679385102586821
dog,1,Brown,1,6,1,0,2,1,1,1,0.0350198000669479,0.614337483653799,0.28939448739402,0.91834980272688,0.89824025449343
cat,1,Black,1,4,0,1,5,0,1,7,0.388764171395451,0.159813317703083,0.816231113858521,0.898792854044586,0.653261938598007
cat,1,White,1,5,1,1,8,0,1,4,0.386993367224932,0.114983689971268,0.0242917444556952,0.772658641217276,0.0568218335974962
dog,1,Spotted,0,4,1,1,2,1,1,5,0.555347436806187,0.87590597034432,0.139012581435964,0.620214435504749,0.497203459497541
dog,1,Grey,1,2,1,1,2,1,1,5,0.383995436830446,0.655942735495046,0.741408836096525,0.258947427384555,0.913243177346885
dog,1,Grey,0,2,0,1,2,1,1,20,0.870532628847286,0.871778569417074,0.294805851299316,0.462089097360149,0.922264900524169
dog,1,Spotted,0,1,1,1,2,1,1,18,0.463656302075833,0.732346915407106,0.874827639199793,0.71023691422306,0.688674197532237
dog,1,Grey,1,5,0,1,2,0,0,3,0.973408161429688,0.50799467577599,0.783751855604351,0.534559543943033,0.281585377873853
cat,1,Grey,1,8,1,1,5,0,1,8,0.82963711488992,0.935087360674515,0.571850534062833,0.704237556084991,0.517868128838018
dog,1,Spotted,0,5,1,1,2,1,1,5,0.0944711172487587,0.538689635926858,0.18039784906432,0.384332319023088,0.0721394876018167
cat,1,Spotted,1,6,1,1,5,0,0,3,0.378963561961427,0.375661444617435,0.075860639102757,0.10138696199283,0.355569766834378
dog,1,Spotted,1,1,1,1,2,1,1,5,0.304503260413185,0.413284945767373,0.373900213744491,0.898344989866018,0.845076717669144
dog,1,White,0,3,1,1,2,0,1,3,0.22327324305661,0.928720050258562,0.257567795459181,0.870937449391931,0.258787319762632
cat,1,Spotted,1,6,1,1,5,0,1,3,0.137308928417042,0.30446376092732,0.126581575954333,0.732460635947064,0.381335567450151
cat,1,Spotted,1,6,1,1,5,0,1,3,0.159089875407517,0.113150560529903,0.017321637365967,0.371297791600227,0.557145384140313
cat,1,White,1,6,1,1,10,0,1,16,0.97446681978181,0.481933687580749,0.233023239765316,0.304379432927817,0.661213237326592
cat,1,Grey,1,10,1,1,5,0,0,19,0.228680761298165,0.529189295135438,0.657101642573252,0.32634525001049,0.508474436355755
dog,1,Brown,1,1,0,0,2,1,1,5,0.988828956382349,0.594420931767672,0.571934235049412,0.568849723320454,0.513243662659079
dog,1,Spotted,0,3,1,1,2,1,1,13,0.396130086388439,0.927813760470599,0.455797448754311,0.26008955668658,0.47151926276274
dog,1,White,1,6,1,1,2,1,1,10,0.70085271820426,0.394328920636326,0.960177400847897,0.677071231650189,0.941783828893676
dog,1,Spotted,1,4,1,1,2,1,1,4,0.339181626215577,0.549925222760066,0.286376344505697,0.326049511088058,0.58115134597756
dog,1,Grey,1,5,1,1,2,1,1,17,0.292524085612968,0.286679742857814,0.626470343442634,0.755871782545,0.978345394367352
dog,1,Brown,0,8,1,1,8,1,1,18,0.0807027826085687,0.109710993478075,0.2876656728331,0.69635408045724,0.862304943380877
dog,1,Brown,1,3,1,0,2,1,1,18,0.608178303577006,0.352808607043698,0.598482900531963,0.697319419588894,0.961419369559735
dog,1,Grey,0,2,1,1,2,1,0,17,0.496668536448851,0.847236491972581,0.466573663987219,0.790532995713875,0.528081671334803
dog,1,Spotted,0,1,1,1,2,1,1,4,0.114131876034662,0.330328987911344,0.673457606695592,0.371676624054089,0.761977236485109
cat,1,White,1,6,0,1,3,0,0,3,0.288312458433211,0.198837985051796,0.667137671494856,0.583674925612286,0.50662754685618
dog,1,Grey,1,1,1,1,2,1,1,1,0.0249003595672548,0.795144405448809,0.27539339964278,0.468838326167315,0.961713173659518
dog,1,Grey,0,3,1,1,2,1,0,1,0.390858330298215,0.245246681384742,0.27543084952049,0.669472181005403,0.39270303840749
cat,1,Spotted,1,7,1,1,2,0,1,2,0.423284273827448,0.587430856656283,0.660580365452915,0.412737030303106,0.637968732975423
dog,1,Grey,1,4,1,1,2,1,0,20,0.195800706977025,0.642311250790954,0.731788711156696,0.480615076376125,0.265028206631541
dog,1,Grey,0,2,1,1,3,1,1,2,0.33673386159353,0.313041297951713,0.0667666459921747,0.25754778413102,0.959427085472271
cat,1,White,1,7,1,1,2,0,0,1,0.348782110959291,0.0934052965603769,0.793962256750092,0.995118485065177,0.384393457788974
dog,1,White,0,3,1,0,2,1,0,15,0.356063125887886,0.566829173127189,0.307905359892175,0.348756934283301,0.501337889814749
dog,1,Spotted,1,1,1,1,2,1,1,17,0.23142172046937,0.0928618898615241,0.0159406147431582,0.397046130849048,0.363403587369248
dog,1,Brown,1,5,0,1,3,1,1,20,0.746919840341434,0.0575949205085635,0.164975428022444,0.101573002757505,0.310888177482411
dog,1,Brown,0,1,1,1,2,1,0,3,0.0779719690326601,0.248342761304229,0.351403952343389,0.135239855386317,0.29667032067664
cat,1,White,1,7,1,1,5,0,1,5,0.436994910705835,0.850594089366496,0.897811442380771,0.427778192097321,0.961651067249477
dog,1,Spotted,1,3,1,0,2,1,1,11,0.430346676846966,0.342566241743043,0.907588261878118,0.829259860562161,0.552786345826462
dog,1,White,1,4,1,1,2,1,0,3,0.246366599341854,0.39790555415675,0.756242175819352,0.0583319126162678,0.470832964405417
cat,1,White,1,7,1,1,10,0,1,19,0.646961834747344,0.543118430301547,0.286930931033567,0.97962861857377,0.109481345396489
dog,1,Spotted,0,3,1,1,2,1,1,15,0.900935243116692,0.907855808269233,0.25408655195497,0.437511404277757,0.519074538722634
dog,1,Brown,1,4,0,1,2,1,1,10,0.70379677368328,0.594193451339379,0.334107390604913,0.193515221122652,0.990151728736237
dog,1,Spotted,0,2,1,1,2,1,1,2,0.659851325210184,0.545045416802168,0.624110303120688,0.837387885898352,0.663472867337987
dog,1,Brown,1,1,1,1,5,1,0,20,0.818862204905599,0.251609196187928,0.1233899386134,0.708452566061169,0.144786187680438
dog,1,Grey,1,1,1,0,2,1,1,18,0.471242604544386,0.250630176626146,0.591522645205259,0.741032423218712,0.112321586813778
dog,1,Brown,1,2,1,0,2,1,1,20,0.51382115483284,0.0484791109338403,0.572969845728949,0.451987767359242,0.918613549554721
dog,1,Grey,1,4,1,1,2,1,1,1,0.290302865905687,0.418438076274469,0.760321928886697,0.221872775582597,0.172061709687114
cat,1,Black,1,5,0,1,5,0,1,5,0.531032975064591,0.303863570094109,0.193177547771484,0.884688603458926,0.492892366368324
dog,1,Brown,0,1,1,1,2,1,1,20,0.524380908347666,0.972012762678787,0.828749818261713,0.101908702170476,0.549478258704767
cat,1,White,1,7,1,1,8,0,1,3,0.804674983257428,0.706630716100335,0.622975975740701,0.522305342601612,0.914802459767088
dog,1,Grey,1,3,1,1,2,1,0,4,0.448152925120667,0.766148315975443,0.730585573473945,0.482484782114625,0.25848899083212
cat,1,Spotted,1,6,1,0,3,0,1,4,0.870850429171696,0.632675561821088,0.73047455959022,0.214457920752466,0.104133742395788
cat,1,Grey,1,7,0,1,5,0,1,20,0.0979563402943313,0.215423852670938,0.51193500473164,0.693122140830383,0.496824785601348
dog,1,Brown,1,1,1,0,2,1,0,19,0.3534351720009,0.194323915056884,0.0889638848602772,0.930821112589911,0.849913837155327
dog,1,Grey,1,10,1,1,2,1,0,10,0.351544261910021,0.0339130356442183,0.982657842338085,0.315731013892218,0.50977998576127
cat,1,Black,1,7,0,1,3,0,1,17,0.871667637489736,0.0684153870679438,0.0470793589483947,0.0700135994702578,0.398187775630504
dog,1,Brown,0,4,1,1,2,1,1,6,0.819857936818153,0.512890988728032,0.664676540996879,0.714581191074103,0.877812964376062
cat,1,Grey,1,6,1,1,2,0,0,5,0.446763788117096,0.739708489039913,0.0927644718904048,0.179093996528536,0.535178803140298
cat,1,Grey,1,6,1,0,5,0,1,20,0.669609538046643,0.28753765928559,0.400752261281013,0.564642927143723,0.380622184369713
dog,1,Spotted,0,2,1,1,2,1,0,19,0.876821098150685,0.75370849086903,0.561035443330184,0.91954162507318,0.997637824853882
dog,1,Spotted,0,2,1,1,2,1,0,7,0.669482067693025,0.512691670330241,0.374247316969559,0.948242495767772,0.176625394728035
cat,1,Spotted,1,4,1,1,5,1,0,7,0.408425196073949,0.629733645124361,0.790453404653817,0.0381550514139235,0.518802866106853
dog,1,Spotted,0,3,1,1,2,1,1,19,0.130974142113701,0.769376587122679,0.964957493823022,0.329000718891621,0.379922922234982
dog,1,Brown,0,1,1,1,2,1,0,10,0.627333036158234,0.751434240490198,0.334786167368293,0.587278231512755,0.996807261370122
dog,1,Spotted,0,1,1,1,2,1,1,3,0.368252046173438,0.128438830608502,0.553666397696361,0.541755766607821,0.762851571897045
dog,1,Grey,0,1,1,1,2,1,1,5,0.621915719937533,0.100991751300171,0.613328093430027,0.776365812169388,0.0352775903884321
dog,1,Brown,0,4,1,1,2,1,1,11,0.933652109233662,0.705482570221648,0.414233485935256,0.0140701199416071,0.546699928119779
cat,1,Grey,1,8,1,1,5,0,0,10,0.367230345262215,0.342232038965449,0.578738340176642,0.59645543503575,0.952137996908277
dog,1,Grey,0,1,1,1,2,1,1,9,0.0355056237895042,0.704492879332975,0.630960077047348,0.404917599167675,0.577854747883976
cat,1,Spotted,1,6,1,1,3,0,1,15,0.242748002288863,0.782725901575759,0.34052118496038,0.547146991826594,0.805491383187473
dog,1,Brown,0,1,1,1,2,1,1,20,0.972245331155136,0.413570602424443,0.272593445843086,0.901687988545746,0.582489262800664
dog,1,Grey,0,4,1,1,2,1,1,1,0.140339483506978,0.0367740609217435,0.77378946216777,0.997197131160647,0.260714650154114
dog,1,Spotted,1,1,1,1,2,1,0,12,0.0200253282673657,0.521247530123219,0.924293876392767,0.747448226436973,0.187670168699697
dog,1,Black,0,5,1,1,2,0,1,17,0.091795926913619,0.446235096082091,0.951702696504071,0.153397768968716,0.0254973489791155
dog,1,Brown,1,3,1,1,2,1,1,1,0.866492172004655,0.0540346980560571,0.374366951873526,0.735649278620258,0.859835957176983
cat,1,Black,1,6,1,1,5,0,1,11,0.144780645845458,0.972677879966795,0.591441294644028,0.588916573673487,0.270883885910735
dog,1,Brown,0,3,1,1,3,1,1,11,0.698723300127313,0.897808044683188,0.0879730442538857,0.822039721999317,0.907402658602223
dog,1,Grey,0,10,1,1,2,1,0,1,0.560807090718299,0.804799799108878,0.716577319195494,0.158917618449777,0.871265246532857
cat,1,Spotted,1,7,0,1,10,0,1,16,0.683953578816727,0.297200964065269,0.0323756276629865,0.992587673477829,0.553321275860071
dog,1,White,1,2,1,1,3,1,1,4,0.362878799205646,0.0199558592867106,0.610398136079311,0.537729007191956,0.49992547580041
cat,1,Grey,1,10,1,1,10,1,1,5,0.604215264786035,0.0973804213572294,0.626871975604445,0.829401300521567,0.094221638282761
cat,1,White,1,3,0,1,3,1,0,7,0.880275536794215,0.248946578009054,0.93592657148838,0.19577298918739,0.514362857909873
cat,1,White,1,10,0,1,3,0,0,20,0.686602916568518,0.502438059076667,0.147211008006707,0.418642164673656,0.421124921413139
dog,1,White,0,5,1,1,2,1,1,2,0.0512865465134382,0.770623603835702,0.438859949121252,0.793957821559161,0.865729911718518
cat,1,White,1,7,1,1,5,1,1,12,0.565266872989014,0.297243922948837,0.0454062207136303,0.0660192356444895,0.832232566550374
cat,1,Grey,0,8,1,1,5,0,1,1,0.676968120737001,0.592451865784824,0.518961871275678,0.886947722639889,0.444310330785811
dog,1,Grey,0,5,1,1,8,0,1,10,0.205860056215897,0.98021868406795,0.64215024956502,0.323616984998807,0.907930112909526
dog,1,Black,1,2,1,1,2,1,1,1,0.530596751254052,0.356497565517202,0.184946553548798,0.378449240233749,0.04018773464486
dog,1,Spotted,0,1,1,1,2,1,1,19,0.0824615359306335,0.538869126699865,0.574443184304982,0.467369563644752,0.690948995994404
dog,1,Grey,0,3,1,0,2,0,1,20,0.967283317586407,0.0966724778991193,0.59940909431316,0.304058508714661,0.502528290264308
dog,1,Spotted,1,1,1,0,3,1,1,6,0.822097828611732,0.446670758537948,0.849430410191417,0.00521274656057358,0.371460967697203
dog,1,Brown,0,1,1,1,2,1,1,7,0.856591848656535,0.0845166167709976,0.454784347908571,0.762742310063913,0.218210499268025
dog,1,Spotted,0,2,1,1,2,1,1,9,0.818419091869146,0.621969091473147,0.270126052899286,0.325451479526237,0.952782151987776
cat,1,Black,1,6,0,1,5,0,1,9,0.450958182336763,0.544496930669993,0.91410456574522,0.428153393790126,0.478894103784114
dog,1,Brown,0,3,1,1,2,1,0,3,0.475655512884259,0.399151747580618,0.369131853571162,0.240794263547286,0.417612955439836
cat,1,Grey,1,7,1,1,10,0,1,2,0.361221435246989,0.921053342521191,0.416248478228226,0.741409642621875,0.769627302885056
cat,1,Black,1,5,1,1,5,0,1,20,0.632497774204239,0.88879952672869,0.343758006347343,0.248920726124197,0.409951491979882
dog,1,White,0,2,1,1,2,1,1,16,0.511561160441488,0.875406870152801,0.91609230521135,0.00767922028899193,0.774288996122777
dog,1,Spotted,0,2,1,1,2,1,1,20,0.219270058674738,0.641676380764693,0.414967723423615,0.667944160522893,0.853719198610634
cat,1,White,1,6,1,1,5,1,1,10,0.344424102455378,0.117245900677517,0.366307273274288,0.0698571614921093,0.727098184404895
dog,1,Grey,1,2,1,1,10,1,1,20,0.229917429387569,0.282026084838435,0.0476311899255961,0.0131336238700897,0.791807970963418
dog,0,Brown,1,1,1,1,2,1,0,4,0.335128696402535,0.659932456212118,0.433626395883039,0.421463523758575,0.904834300279617
dog,1,Brown,1,1,1,1,2,1,1,5,0.607816780684516,0.90865910006687,0.343424817314371,0.759626006474718,0.944298147689551
cat,1,Grey,1,7,1,1,3,1,1,10,0.0775583577342331,0.726759074721485,0.931024495977908,0.0871231055352837,0.516258524730802
dog,1,Spotted,0,2,0,1,3,1,0,9,0.575458088191226,0.177320156944916,0.842521050246432,0.423055510502309,0.531701979227364
dog,1,Brown,1,3,1,1,2,1,1,17,0.989891670877114,0.834906146395952,0.166379524162039,0.0132913484703749,0.0231918699573725
cat,1,Spotted,0,8,1,1,3,0,1,20,0.798153776675463,0.112033100100234,0.175574240274727,0.741056329105049,0.00328248692676425
dog,1,Brown,0,1,1,1,2,1,0,1,0.655365449376404,0.98562643583864,0.791304602753371,0.603021605638787,0.742719495203346
dog,1,Spotted,1,1,1,1,2,1,1,6,0.613436610205099,0.0980023895390332,0.455027294578031,0.281831557396799,0.828640686813742
dog,1,White,1,1,0,1,2,1,1,13,0.976319734239951,0.576970730209723,0.39604973513633,0.75004294491373,0.365119620459154
cat,1,Black,1,5,1,1,5,1,1,16,0.461955370381474,0.70865417458117,0.540562235051766,0.00999278458766639,0.0522187070455402
dog,1,White,1,4,1,1,10,1,1,17,0.486075675580651,0.914011796703562,0.894090543501079,0.304377898806706,0.439373824046925
dog,1,Brown,1,3,1,1,2,1,1,18,0.321876165689901,0.151432683458552,0.603635706240311,0.318963456433266,0.358247019350529
cat,1,Spotted,1,3,1,1,3,0,1,3,0.383597725536674,0.0142518498469144,0.303809083998203,0.743276365566999,0.260089763440192
dog,1,Grey,0,1,1,1,2,1,1,17,0.755474029341713,0.780757903121412,0.136571622220799,0.690266523510218,0.218313561519608
dog,1,White,0,5,0,1,2,1,0,5,0.58789476682432,0.774616931565106,0.0263070245273411,0.872197621967643,0.205960643477738
cat,1,White,1,5,0,1,5,0,1,16,0.742935142712668,0.974158728029579,0.685975544154644,0.133588758064434,0.0468457615934312
dog,1,White,0,5,1,0,2,1,1,5,0.897517792647704,0.173519511241466,0.330612353049219,0.887359131360427,0.0214454056695104
dog,1,Grey,1,5,1,0,3,0,1,5,0.40156533033587,0.87713617272675,0.564189031487331,0.2500625543762,0.954831855371594
dog,1,Spotted,0,3,1,1,2,1,0,14,0.160911794053391,0.356112783774734,0.465478270314634,0.248124819016084,0.0770358613226563
cat,1,White,1,6,1,1,2,1,1,19,0.168309178669006,0.0965130429249257,0.100460133049637,0.507695513544604,0.854960559168831
dog,1,Brown,1,1,1,1,2,1,1,17,0.632477208971977,0.891273176996037,0.306192487245426,0.240292706992477,0.279381280997768
cat,1,Brown,1,6,1,1,5,0,1,6,0.522513687144965,0.264293292770162,0.131854513427243,0.414653941756114,0.290455808863044
cat,1,Black,1,3,1,0,3,0,1,8,0.378258255077526,0.300061624962837,0.783264199737459,0.648500085109845,0.258363141911104
cat,1,Grey,1,6,0,1,5,0,1,18,0.685092089464888,0.70832469756715,0.625345481093973,0.802167519228533,0.835668010869995
cat,1,Spotted,1,6,0,1,5,1,0,20,0.387889278819785,0.828453509835526,0.142426333855838,0.764699627645314,0.696021681185812
dog,1,Grey,1,1,1,0,10,1,1,5,0.634546228684485,0.576679818332195,0.529544441960752,0.18215314578265,0.444729012204334
cat,1,White,1,7,1,1,5,0,1,20,0.734965498093516,0.259807675844058,0.205272045684978,0.0393605907447636,0.350591768044978
cat,1,Grey,1,5,0,1,5,1,1,20,0.848585612606257,0.829490213654935,0.0487159639596939,0.0736584721598774,0.61174434190616
cat,1,Grey,1,7,1,1,5,1,1,9,0.123951395042241,0.25128051568754,0.149725021095946,0.821589066181332,0.426757530774921
dog,1,Spotted,1,3,1,0,2,1,1,14,0.0512309232726693,0.563177523203194,0.881702556042001,0.0293155601248145,0.974532823543996
dog,1,White,0,2,1,1,2,1,0,20,0.0736030468251556,0.532834596000612,0.246086732018739,0.490161989582703,0.639156841207296
dog,1,Spotted,1,10,0,1,2,1,1,20,0.54132877336815,0.61669887858443,0.604693181579933,0.438753287773579,0.598489525495097
dog,1,Grey,0,1,1,1,2,1,1,18,0.831484808120877,0.69543242151849,0.307254548883066,0.123559219995514,0.830120121128857
dog,1,Spotted,0,1,1,1,2,1,1,13,0.960323047591373,0.924481093650684,0.77750176913105,0.505883631296456,0.11851943610236
dog,1,Grey,0,3,1,1,2,1,1,4,0.855174426687881,0.660108482930809,0.186648475471884,0.621193481143564,0.737672519870102
dog,1,Brown,0,8,1,1,2,1,0,9,0.556090523255989,0.238714852835983,0.26904248027131,0.0216030855663121,0.525318179046735
cat,1,White,1,7,1,0,5,0,1,16,0.266891574952751,0.0396621355321258,0.230630750535056,0.751347902463749,0.964098050491884
cat,1,Spotted,1,6,0,1,5,0,0,17,0.788860271917656,0.837884009815753,0.270521568134427,0.0689340026583523,0.161175662418827
dog,1,Brown,1,1,1,1,2,1,1,13,0.462984557263553,0.915395907592028,0.968380414415151,0.279297219822183,0.64820805285126
cat,1,Spotted,1,5,0,1,3,1,1,20,0.914134663064033,0.296217408031225,0.527399729005992,0.268885598750785,0.648918006103486
cat,1,Grey,1,7,1,1,3,0,0,7,0.706793015589938,0.395193871110678,0.5839400626719,0.874486659187824,0.367014558752999
dog,1,Brown,1,3,1,0,2,1,1,18,0.768136011436582,0.180364343803376,0.789733634097502,0.908214286202565,0.807944154366851
cat,1,Grey,1,6,1,1,5,0,1,7,0.95188473421149,0.147814126685262,0.121393936220556,0.685798323480412,0.129225625889376
dog,1,Grey,0,1,1,1,2,1,1,5,0.13116369722411,0.758857315173373,0.312722673406824,0.327273529721424,0.0192644202616066
cat,1,Spotted,1,7,1,1,5,0,1,15,0.760216646362096,0.299882801016793,0.871424711542204,0.473451877944171,0.239144033519551
cat,1,Spotted,1,10,1,1,5,0,1,2,0.951428909087554,0.285831028129905,0.859316724585369,0.736404201714322,0.346083206823096
dog,1,Brown,0,5,1,0,2,0,1,14,0.329314717790112,0.351067347219214,0.0460167254786938,0.680287336697802,0.760755778988823
dog,1,Brown,0,5,1,1,2,1,1,19,0.109754661563784,0.979669505497441,0.00794976437464356,0.247007252648473,0.755328756058589
dog,1,Spotted,1,2,1,1,2,1,0,19,0.0509630346205086,0.177460076054558,0.112628778908402,0.823580787982792,0.635404888540506
cat,1,White,1,5,0,1,3,1,1,6,0.516682696528733,0.427646746160462,0.818008452421054,0.869595216587186,0.397410843055695
cat,1,Spotted,1,7,1,1,2,0,1,1,0.83669566642493,0.420930139953271,0.783690724754706,0.409936093259603,0.310022470308468
dog,1,Brown,1,4,1,1,2,1,1,6,0.876126906136051,0.88216056744568,0.380318664945662,0.0922104704659432,0.931046409532428
dog,1,Brown,0,3,1,1,2,1,1,17,0.816339950310066,0.532538953702897,0.677237440366298,0.000656231306493282,0.0944734546355903
cat,1,White,1,7,1,1,3,0,1,2,0.692515914095566,0.943976981798187,0.221464058849961,0.857507037464529,0.100721532013267
dog,1,Brown,0,2,1,1,2,1,1,7,0.262435775250196,0.732033202657476,0.00496381637640297,0.0549120269715786,0.654400121187791
dog,1,Spotted,1,1,1,1,2,1,1,5,0.22407726990059,0.854010064620525,0.979488733457401,0.573840508470312,0.376490439288318
dog,1,Brown,0,4,1,0,2,1,1,18,0.122845978010446,0.533472089096904,0.505916652269661,0.186764618847519,0.426507953554392
